fecha;pH_entrada_a_sal
17/07/2013;5,05
17/07/2013;5,1
17/07/2013;5,13
17/07/2013;5,05
17/07/2013;5,1
17/07/2013;5,1
17/07/2013;5,09
17/07/2013;5,1
17/07/2013;5,09
17/07/2013;5,08
17/07/2013;5,07
17/07/2013;5,06
17/07/2013;5,05
17/07/2013;5,05
17/07/2013;5,05
17/07/2013;5,05
17/07/2013;5,05
17/07/2013;5,15
17/07/2013;5,05
17/07/2013;5
17/07/2013;5
17/07/2013;5
17/07/2013;5,2
17/07/2013;5,11
17/07/2013;5,07
17/07/2013;5,05
18/07/2013;5,05
18/07/2013;5,05
18/07/2013;5,05
18/07/2013;5,02
18/07/2013;5,05
18/07/2013;5,05
18/07/2013;5,05
18/07/2013;5,02
18/07/2013;5,1
18/07/2013;5,05
18/07/2013;5,05
18/07/2013;5,05
18/07/2013;4,97
18/07/2013;5
18/07/2013;5
18/07/2013;4,98
18/07/2013;5
18/07/2013;5,05
18/07/2013;5,05
22/07/2013;5,1
22/07/2013;
22/07/2013;
22/07/2013;
22/07/2013;
22/07/2013;
22/07/2013;
22/07/2013;
22/07/2013;
22/07/2013;
22/07/2013;
22/07/2013;
22/07/2013;
22/07/2013;
22/07/2013;
22/07/2013;
22/07/2013;
22/07/2013;
22/07/2013;
22/07/2013;
22/07/2013;
22/07/2013;
22/07/2013;
22/07/2013;
22/07/2013;
22/07/2013;
29/07/2013;5,25
29/07/2013;5,28
29/07/2013;5,25
29/07/2013;5,24
29/07/2013;5,3
29/07/2013;5,3
29/07/2013;5,25
29/07/2013;5,3
29/07/2013;5,3
29/07/2013;5,3
29/07/2013;5,3
29/07/2013;5,14
29/07/2013;5,15
29/07/2013;5,14
29/07/2013;5,13
29/07/2013;5,13
29/07/2013;5,15
29/07/2013;5,07
29/07/2013;5,3
29/07/2013;5,29
29/07/2013;5,17
30/07/2013;5,1
30/07/2013;5,15
30/07/2013;5,2
30/07/2013;5,15
30/07/2013;5,15
30/07/2013;5,13
30/07/2013;5,15
30/07/2013;5,15
30/07/2013;5,1
30/07/2013;5,23
30/07/2013;5,05
30/07/2013;5,15
30/07/2013;5,21
30/07/2013;5,18
30/07/2013;5,15
30/07/2013;5,17
30/07/2013;5,16
30/07/2013;5,15
30/07/2013;5,15
30/07/2013;5,05
30/07/2013;5,13
30/07/2013;5,1
30/07/2013;5,11
30/07/2013;5,23
30/07/2013;5,15
30/07/2013;5,25
30/07/2013;5,3
31/07/2013;5,28
31/07/2013;5,2
31/07/2013;5,25
31/07/2013;5,28
31/07/2013;5,1
31/07/2013;5,05
31/07/2013;5,13
31/07/2013;5,13
31/07/2013;5,08
31/07/2013;5,07
31/07/2013;5,08
31/07/2013;5,15
31/07/2013;5,1
31/07/2013;5,1
31/07/2013;5,15
31/07/2013;5,08
31/07/2013;5,06
31/07/2013;5,05
31/07/2013;5,05
31/07/2013;5,05
31/07/2013;5,05
31/07/2013;5,09
31/07/2013;5,08
31/07/2013;5,13
31/07/2013;5,1
31/07/2013;5,1
01/08/2013;5,1
01/08/2013;5
01/08/2013;5,05
01/08/2013;5,07
01/08/2013;5,05
01/08/2013;5,05
01/08/2013;5,15
01/08/2013;5,1
01/08/2013;5,15
01/08/2013;5,14
01/08/2013;5,15
01/08/2013;5,12
01/08/2013;5,15
01/08/2013;5,08
01/08/2013;5,11
05/08/2013;5,17
05/08/2013;5,19
05/08/2013;5,18
05/08/2013;5,29
05/08/2013;5,13
05/08/2013;5,29
05/08/2013;5,3
05/08/2013;5,29
05/08/2013;5,3
05/08/2013;5,3
05/08/2013;5,25
05/08/2013;5,2
05/08/2013;5,05
05/08/2013;5,1
05/08/2013;5,1
05/08/2013;5,05
05/08/2013;5,15
05/08/2013;5,05
05/08/2013;5,22
05/08/2013;5,3
05/08/2013;5,13
06/08/2013;5,1
06/08/2013;5,11
06/08/2013;5,1
06/08/2013;5,02
06/08/2013;5,01
06/08/2013;5,03
06/08/2013;5,06
06/08/2013;5,05
06/08/2013;5,1
06/08/2013;5,15
06/08/2013;5,1
06/08/2013;5,06
06/08/2013;5,1
06/08/2013;5,05
06/08/2013;5,05
06/08/2013;5,15
06/08/2013;5,18
06/08/2013;5,05
06/08/2013;5,13
06/08/2013;5,23
06/08/2013;5,15
06/08/2013;5,2
06/08/2013;5,18
06/08/2013;5
06/08/2013;5,16
06/08/2013;5,06
06/08/2013;5,07
07/08/2013;5,19
07/08/2013;5,16
07/08/2013;5,14
07/08/2013;5,15
07/08/2013;5,22
07/08/2013;5,2
07/08/2013;5,19
07/08/2013;5,16
07/08/2013;5,14
07/08/2013;5,13
07/08/2013;5,24
07/08/2013;5,24
07/08/2013;5,24
07/08/2013;5,18
07/08/2013;5,2
07/08/2013;5,2
07/08/2013;5,25
07/08/2013;5,3
07/08/2013;5,29
07/08/2013;5,27
07/08/2013;5,28
07/08/2013;5,26
07/08/2013;5,2
07/08/2013;5,11
07/08/2013;5,15
12/08/2013;5,29
12/08/2013;5,26
12/08/2013;5,24
12/08/2013;5,28
12/08/2013;5,26
12/08/2013;5,25
12/08/2013;5,27
12/08/2013;5,25
12/08/2013;5,28
12/08/2013;5,25
12/08/2013;5,25
12/08/2013;5,25
12/08/2013;5,25
12/08/2013;5,27
12/08/2013;5,26
12/08/2013;5,21
12/08/2013;5,18
12/08/2013;5,2
12/08/2013;5,24
12/08/2013;5,22
12/08/2013;5,24
12/08/2013;5,21
12/08/2013;5,22
12/08/2013;5,19
12/08/2013;5,17
12/08/2013;5,1
12/08/2013;5,17
13/08/2013;5,2
13/08/2013;5,13
13/08/2013;5,13
13/08/2013;5,12
13/08/2013;5,11
13/08/2013;5,1
13/08/2013;5,15
13/08/2013;5,2
13/08/2013;5,2
13/08/2013;5,23
13/08/2013;5,26
13/08/2013;5,29
13/08/2013;5,27
13/08/2013;5,22
13/08/2013;5,27
13/08/2013;5,23
13/08/2013;5,22
13/08/2013;5,23
13/08/2013;5,21
13/08/2013;5,23
13/08/2013;5,21
13/08/2013;5,28
13/08/2013;5,3
13/08/2013;5,28
13/08/2013;5,27
13/08/2013;5,28
13/08/2013;5,28
19/08/2013;5,17
19/08/2013;5,19
19/08/2013;5,2
19/08/2013;5,15
19/08/2013;5,15
19/08/2013;5,16
19/08/2013;5,17
19/08/2013;5,18
19/08/2013;5,19
19/08/2013;5,2
19/08/2013;5,2
19/08/2013;5,23
19/08/2013;5,2
19/08/2013;5,17
19/08/2013;5,16
19/08/2013;5,18
19/08/2013;5,17
19/08/2013;5,18
19/08/2013;5,28
19/08/2013;5,27
19/08/2013;5,2
20/08/2013;5,15
20/08/2013;5,25
20/08/2013;5,27
20/08/2013;5,3
20/08/2013;5,25
20/08/2013;5,2
20/08/2013;5,15
20/08/2013;5,15
20/08/2013;5,15
20/08/2013;5,1
20/08/2013;5,12
20/08/2013;5,15
20/08/2013;5,12
20/08/2013;5,1
20/08/2013;5,11
20/08/2013;5,28
20/08/2013;5,21
20/08/2013;5,25
20/08/2013;5,1
20/08/2013;5,3
21/08/2013;5,25
21/08/2013;5,25
21/08/2013;5,25
21/08/2013;5,25
21/08/2013;5,25
21/08/2013;5,25
21/08/2013;5,3
21/08/2013;5,3
21/08/2013;5,3
21/08/2013;5,17
21/08/2013;5,53
21/08/2013;5,3
22/08/2013;5,33
22/08/2013;5,25
22/08/2013;5,28
22/08/2013;5,25
22/08/2013;5,3
22/08/2013;5,16
22/08/2013;5,22
22/08/2013;5,21
22/08/2013;5,25
26/08/2013;5,24
26/08/2013;5,25
26/08/2013;5,24
26/08/2013;5,25
26/08/2013;5,24
26/08/2013;5,2
26/08/2013;5,21
26/08/2013;5,14
26/08/2013;5,15
26/08/2013;5,16
26/08/2013;5,1
26/08/2013;5,15
26/08/2013;5,15
26/08/2013;5,15
26/08/2013;5,15
26/08/2013;5,15
26/08/2013;5,15
26/08/2013;5,15
26/08/2013;5,3
26/08/2013;5,25
26/08/2013;5,18
27/08/2013;5,18
27/08/2013;5,19
27/08/2013;5,17
27/08/2013;5,2
27/08/2013;5,19
27/08/2013;5,2
27/08/2013;5,11
27/08/2013;5,12
27/08/2013;5,14
27/08/2013;5,1
27/08/2013;5,08
27/08/2013;5,05
27/08/2013;5,05
27/08/2013;5,06
27/08/2013;5,06
27/08/2013;5,28
27/08/2013;5,17
27/08/2013;5,15
27/08/2013;5,3
27/08/2013;5,3
28/08/2013;5,3
28/08/2013;5,3
28/08/2013;5,3
28/08/2013;5,3
28/08/2013;5,3
28/08/2013;5,3
28/08/2013;5,29
29/08/2013;5,28
29/08/2013;5,28
29/08/2013;5,24
29/08/2013;5,2
29/08/2013;5,18
29/08/2013;5,16
29/08/2013;5,3
29/08/2013;5,3
29/08/2013;5,3
02/09/2013;5,16
02/09/2013;5,17
02/09/2013;5,15
02/09/2013;5,15
02/09/2013;5,1
02/09/2013;5,1
02/09/2013;5,1
02/09/2013;5,1
02/09/2013;5,1
02/09/2013;5,15
02/09/2013;5,16
02/09/2013;5,14
02/09/2013;5,08
02/09/2013;5,09
02/09/2013;5,08
02/09/2013;5,28
02/09/2013;5,25
02/09/2013;5,26
02/09/2013;5,15
02/09/2013;5,13
02/09/2013;5,18
03/09/2013;5,11
03/09/2013;5,14
03/09/2013;5,25
03/09/2013;5,15
04/09/2013;5,11
04/09/2013;5,12
04/09/2013;5,1
04/09/2013;5,26
04/09/2013;5,25
04/09/2013;5,25
04/09/2013;5,16
04/09/2013;5,16
04/09/2013;5,16
09/09/2013;5,15
09/09/2013;5,14
09/09/2013;5,15
09/09/2013;5,19
09/09/2013;5,18
09/09/2013;5,18
09/09/2013;5,09
09/09/2013;5,08
09/09/2013;5,1
09/09/2013;5,15
09/09/2013;5,16
09/09/2013;5,19
09/09/2013;5,22
09/09/2013;5,23
09/09/2013;5,22
09/09/2013;5,23
09/09/2013;5,24
16/09/2013;5,11
16/09/2013;5,1
16/09/2013;5,11
16/09/2013;5,12
16/09/2013;5,13
16/09/2013;5,17
16/09/2013;5,18
16/09/2013;5,16
16/09/2013;5,19
16/09/2013;5,18
16/09/2013;5,19
16/09/2013;5,18
16/09/2013;5,17
16/09/2013;5,19
16/09/2013;5,18
16/09/2013;5,18
16/09/2013;5,18
16/09/2013;5,18
16/09/2013;5,15
16/09/2013;5,18
16/09/2013;5,17
16/09/2013;5,28
16/09/2013;5,27
16/09/2013;5,28
16/09/2013;5,28
02/12/2013;5,29
02/12/2013;5,26
02/12/2013;5,22
02/12/2013;5,16
02/12/2013;5,11
02/12/2013;5,19
02/12/2013;5,2
02/12/2013;5,18
02/12/2013;5,15
05/12/2013;5,3
05/12/2013;5,3
05/12/2013;5,29
05/12/2013;5,3
05/12/2013;5,3
05/12/2013;5,28
05/12/2013;5,26
05/12/2013;5,25
05/12/2013;5,25
05/12/2013;5,25
05/12/2013;5,24
05/12/2013;5,24
09/12/2013;5,21
09/12/2013;5,18
09/12/2013;5,21
09/12/2013;5,2
09/12/2013;5,2
09/12/2013;5,18
09/12/2013;5,25
09/12/2013;5,21
09/12/2013;5,18
09/12/2013;5,25
09/12/2013;5,23
09/12/2013;5,18
09/12/2013;5,23
09/12/2013;5,17
09/12/2013;5,16
09/12/2013;5,22
09/12/2013;5,2
12/12/2013;5,16
12/12/2013;5,25
12/12/2013;5,23
12/12/2013;5,22
12/12/2013;5,21
12/12/2013;5,21
12/12/2013;5,28
12/12/2013;5,27
12/12/2013;5,26
12/12/2013;5,27
12/12/2013;5,28
12/12/2013;5,27
12/12/2013;5,28
12/12/2013;5,25
12/12/2013;5,26
16/12/2013;5,26
16/12/2013;5,29
16/12/2013;5,2
16/12/2013;5,25
16/12/2013;5,2
16/12/2013;5,21
16/12/2013;5,17
16/12/2013;5,16
16/12/2013;5,17
16/12/2013;5,14
16/12/2013;5,15
16/12/2013;5,16
16/12/2013;5,1
16/12/2013;5,11
16/12/2013;5,1
16/12/2013;5,15
16/12/2013;5,06
16/12/2013;5,08
16/12/2013;5,05
16/12/2013;5,05
16/12/2013;5,05
16/12/2013;5,3
16/12/2013;5,2
16/12/2013;5,21
19/12/2013;5,21
19/12/2013;5,15
19/12/2013;5,16
19/12/2013;5,1
19/12/2013;5,12
19/12/2013;5,1
19/12/2013;5,17
19/12/2013;5,19
19/12/2013;5,17
19/12/2013;5,1
19/12/2013;5,1
19/12/2013;5,08
19/12/2013;5,09
19/12/2013;5,08
19/12/2013;5,25
19/12/2013;5,15
23/12/2013;5,2
23/12/2013;5,15
23/12/2013;5,15
23/12/2013;5,2
23/12/2013;5,18
23/12/2013;5,16
23/12/2013;5,25
23/12/2013;5,26
23/12/2013;5,25
23/12/2013;5,2
23/12/2013;5,17
23/12/2013;5,19
23/12/2013;5,18
23/12/2013;5,19
23/12/2013;5,18
23/12/2013;5,23
23/12/2013;5,28
23/12/2013;5,23
26/12/2013;5,3
26/12/2013;5,3
26/12/2013;5,3
26/12/2013;5,26
26/12/2013;5,3
26/12/2013;5,24
26/12/2013;5,3
26/12/2013;5,3
26/12/2013;5,29
26/12/2013;5,26
26/12/2013;5,28
26/12/2013;5,27
26/12/2013;5,29
26/12/2013;5,29
26/12/2013;5,3
26/12/2013;5,28
26/12/2013;5,3
26/12/2013;5,28
27/12/2013;5,3
27/12/2013;5,3
27/12/2013;5,18
27/12/2013;5,22
27/12/2013;5,21
27/12/2013;5,19
27/12/2013;5,17
27/12/2013;5,18
27/12/2013;5,18
27/12/2013;5,16
27/12/2013;5,13
27/12/2013;5,13
27/12/2013;5,15
27/12/2013;5,12
27/12/2013;5,1
27/12/2013;5,16
27/12/2013;5,15
27/12/2013;5,16
30/12/2013;5,27
30/12/2013;5,26
30/12/2013;5,28
30/12/2013;5,16
30/12/2013;5,14
30/12/2013;5,23
30/12/2013;5,27
30/12/2013;5,25
30/12/2013;5,25
30/12/2013;5,3
30/12/2013;5,22
30/12/2013;5,23
30/12/2013;5,29
30/12/2013;5,22
30/12/2013;5,28
30/12/2013;5,27
30/12/2013;5,29
30/12/2013;5,26
02/01/2014;5,28
02/01/2014;5,29
02/01/2014;5,3
02/01/2014;5,3
02/01/2014;5,29
02/01/2014;5,25
02/01/2014;5,3
02/01/2014;5,23
02/01/2014;5,22
02/01/2014;5,27
02/01/2014;5,25
02/01/2014;5,2
02/01/2014;5,28
02/01/2014;5,26
02/01/2014;5,23
02/01/2014;5,3
02/01/2014;5,24
02/01/2014;5,25
03/01/2014;5,08
03/01/2014;5,09
03/01/2014;5,08
03/01/2014;5,15
03/01/2014;5,17
03/01/2014;5,18
03/01/2014;5,24
03/01/2014;5,23
03/01/2014;5,18
03/01/2014;5,16
03/01/2014;5,26
03/01/2014;5,25
03/01/2014;5,25
06/01/2014;5,28
06/01/2014;5,27
06/01/2014;5,28
06/01/2014;5,29
06/01/2014;5,27
06/01/2014;5,26
06/01/2014;5,23
06/01/2014;5,21
06/01/2014;5,23
06/01/2014;5,09
06/01/2014;5,08
06/01/2014;5,1
06/01/2014;5,12
06/01/2014;5,11
06/01/2014;5,05
06/01/2014;5,3
06/01/2014;5,23
07/01/2014;5,27
07/01/2014;5,27
07/01/2014;5,3
07/01/2014;5,28
07/01/2014;5,29
07/01/2014;5,27
07/01/2014;5,23
07/01/2014;5,2
07/01/2014;5,21
07/01/2014;5,26
07/01/2014;5,27
07/01/2014;5,25
07/01/2014;5,23
07/01/2014;5,24
09/01/2014;5,22
09/01/2014;5,23
09/01/2014;5,22
09/01/2014;5,16
09/01/2014;5,19
09/01/2014;5,2
09/01/2014;5,1
09/01/2014;5,11
10/01/2014;5,09
10/01/2014;5,29
10/01/2014;5,3
10/01/2014;5,29
10/01/2014;5,25
10/01/2014;5,2
10/01/2014;5,3
10/01/2014;5,21
10/01/2014;5,3
10/01/2014;5,29
10/01/2014;5,27
10/01/2014;5,28
15/01/2014;5,2
15/01/2014;5,22
15/01/2014;5,2
15/01/2014;5,28
15/01/2014;5,21
15/01/2014;5,2
15/01/2014;5,23
15/01/2014;5,2
15/01/2014;5,15
15/01/2014;5,16
15/01/2014;5,16
15/01/2014;5,18
15/01/2014;5,16
15/01/2014;5,22
15/01/2014;5,25
15/01/2014;5,22
15/01/2014;5,27
15/01/2014;5,25
16/01/2014;5,26
16/01/2014;5,27
16/01/2014;5,27
16/01/2014;5,24
16/01/2014;5,24
16/01/2014;5,28
16/01/2014;5,27
16/01/2014;5,24
16/01/2014;5,27
16/01/2014;5,24
16/01/2014;5,2
16/01/2014;5,21
16/01/2014;5,23
16/01/2014;5,2
20/01/2014;5,27
20/01/2014;5,25
20/01/2014;5,27
20/01/2014;5,24
20/01/2014;5,16
20/01/2014;5,2
20/01/2014;5,19
20/01/2014;5,15
20/01/2014;5,17
20/01/2014;5,21
20/01/2014;5,14
20/01/2014;5,2
20/01/2014;5,18
20/01/2014;5,22
20/01/2014;5,21
20/01/2014;5,15
20/01/2014;5,17
20/01/2014;5,15
20/01/2014;5,17
20/01/2014;5,16
20/01/2014;5,18
20/01/2014;5,15
20/01/2014;5,25
20/01/2014;5,3
20/01/2014;5,23
20/01/2014;5,21
22/01/2014;5,29
22/01/2014;5,29
22/01/2014;5,25
22/01/2014;5,15
22/01/2014;5,2
22/01/2014;5,13
22/01/2014;5,1
22/01/2014;5,14
22/01/2014;5,14
22/01/2014;5,2
22/01/2014;5,11
22/01/2014;5,14
22/01/2014;5,17
22/01/2014;5,16
22/01/2014;5,15
22/01/2014;5,13
22/01/2014;5,14
22/01/2014;5,11
22/01/2014;5,17
22/01/2014;5,16
22/01/2014;5,17
22/01/2014;5,27
22/01/2014;5,28
22/01/2014;5,1
22/01/2014;5,18
23/01/2014;5,14
23/01/2014;5,12
23/01/2014;5,14
23/01/2014;5,06
23/01/2014;5,13
23/01/2014;5,08
23/01/2014;5,15
23/01/2014;5,16
23/01/2014;5,15
23/01/2014;5,08
23/01/2014;5,1
23/01/2014;5,14
23/01/2014;5,14
27/01/2014;5,3
27/01/2014;5,3
27/01/2014;5,3
27/01/2014;5,21
27/01/2014;5,14
27/01/2014;5,22
27/01/2014;5,24
27/01/2014;5,2
27/01/2014;5,22
27/01/2014;5,17
27/01/2014;5,16
27/01/2014;5,18
27/01/2014;5,19
27/01/2014;5,17
27/01/2014;5,19
27/01/2014;5,14
27/01/2014;5,1
27/01/2014;5,09
27/01/2014;5,07
27/01/2014;5,05
27/01/2014;5,05
27/01/2014;5,15
27/01/2014;5,29
27/01/2014;5,3
27/01/2014;5,24
27/01/2014;5,21
29/01/2014;5,22
29/01/2014;5,17
29/01/2014;5,19
29/01/2014;5,2
29/01/2014;5,13
29/01/2014;5,18
29/01/2014;5,16
29/01/2014;5,15
29/01/2014;5,17
29/01/2014;5,19
29/01/2014;5,17
29/01/2014;5,19
29/01/2014;5,27
29/01/2014;5,28
29/01/2014;5,26
29/01/2014;5,3
29/01/2014;5,24
29/01/2014;5,15
29/01/2014;5,3
30/01/2014;5,12
30/01/2014;5,14
30/01/2014;5,1
30/01/2014;5,12
30/01/2014;5,14
30/01/2014;5,13
30/01/2014;5,12
30/01/2014;5,15
30/01/2014;5,14
30/01/2014;5,18
30/01/2014;5,14
30/01/2014;5,06
30/01/2014;5,14
30/01/2014;5,08
30/01/2014;5,15
30/01/2014;5,08
30/01/2014;5,06
30/01/2014;5,06
30/01/2014;5,06
30/01/2014;5,16
30/01/2014;5,16
30/01/2014;5,2
03/02/2014;5,29
03/02/2014;5,28
03/02/2014;5,25
03/02/2014;5,25
03/02/2014;5,29
03/02/2014;5,29
03/02/2014;5,28
03/02/2014;5,29
03/02/2014;5,28
03/02/2014;5,21
03/02/2014;5,22
03/02/2014;5,2
03/02/2014;5,16
03/02/2014;5,15
03/02/2014;5,17
03/02/2014;5,24
03/02/2014;5,25
03/02/2014;5,23
03/02/2014;5,28
03/02/2014;5,29
03/02/2014;5,29
03/02/2014;5,3
03/02/2014;5,24
03/02/2014;5,3
03/02/2014;5,29
03/02/2014;5,29
03/02/2014;5,28
05/02/2014;5,12
05/02/2014;5,13
05/02/2014;5,18
05/02/2014;5,18
05/02/2014;5,11
05/02/2014;5,15
05/02/2014;5,15
05/02/2014;5,14
05/02/2014;5,15
05/02/2014;5,15
05/02/2014;5,17
05/02/2014;5,15
05/02/2014;5,16
05/02/2014;5,14
05/02/2014;5,16
05/02/2014;5,12
05/02/2014;5,05
05/02/2014;5,07
05/02/2014;5,05
05/02/2014;5,18
05/02/2014;5,19
05/02/2014;5,14
06/02/2014;5,1
06/02/2014;5,09
06/02/2014;5,07
06/02/2014;5,1
06/02/2014;5,11
06/02/2014;5,13
06/02/2014;5,23
06/02/2014;5,21
06/02/2014;5,23
06/02/2014;5,12
06/02/2014;5,11
06/02/2014;5,12
06/02/2014;5,09
06/02/2014;5,15
06/02/2014;5,11
06/02/2014;5,14
06/02/2014;5,14
06/02/2014;5,15
06/02/2014;5,14
06/02/2014;5,1
06/02/2014;5,07
06/02/2014;5,16
06/02/2014;5,14
06/02/2014;5,14
06/02/2014;5,18
06/02/2014;5,27
06/02/2014;5,18
06/02/2014;5,16
10/02/2014;5,28
10/02/2014;5,28
10/02/2014;5,28
10/02/2014;5,27
10/02/2014;5,25
10/02/2014;5,27
10/02/2014;5,28
10/02/2014;5,27
10/02/2014;5,25
10/02/2014;5,29
10/02/2014;5,29
10/02/2014;5,3
10/02/2014;5,3
10/02/2014;5,29
10/02/2014;5,3
10/02/2014;5,23
10/02/2014;5,27
10/02/2014;5,24
10/02/2014;5,3
10/02/2014;5,29
10/02/2014;5,3
10/02/2014;5,28
10/02/2014;5,29
10/02/2014;5,28
10/02/2014;5,3
10/02/2014;5,29
11/02/2014;5,19
11/02/2014;5,17
11/02/2014;5,16
11/02/2014;5,2
11/02/2014;5,15
11/02/2014;5,17
11/02/2014;5,18
11/02/2014;5,15
11/02/2014;5,17
11/02/2014;5,2
11/02/2014;5,24
11/02/2014;5,24
11/02/2014;5,24
11/02/2014;5,25
11/02/2014;5,24
11/02/2014;5,18
11/02/2014;5,16
11/02/2014;5,18
11/02/2014;5,19
11/02/2014;5,17
11/02/2014;5,18
11/02/2014;5,2
11/02/2014;5,21
11/02/2014;5,18
12/02/2014;5,2
12/02/2014;5,19
12/02/2014;5,21
12/02/2014;5,23
12/02/2014;5,27
12/02/2014;5,21
12/02/2014;5,21
12/02/2014;5,23
12/02/2014;5,22
12/02/2014;5,22
12/02/2014;5,18
12/02/2014;5,25
12/02/2014;5,22
12/02/2014;5,21
12/02/2014;5,22
12/02/2014;5,22
12/02/2014;5,2
12/02/2014;5,21
12/02/2014;5,22
12/02/2014;5,2
12/02/2014;5,2
12/02/2014;5,21
12/02/2014;5,25
12/02/2014;5,2
13/02/2014;5,13
13/02/2014;5,17
13/02/2014;5,13
13/02/2014;5,18
13/02/2014;5,19
13/02/2014;5,21
13/02/2014;5,15
13/02/2014;5,15
13/02/2014;5,15
13/02/2014;5,1
13/02/2014;5,11
13/02/2014;5,14
13/02/2014;5,07
13/02/2014;5,08
13/02/2014;5,09
13/02/2014;5,1
13/02/2014;5,12
13/02/2014;5,14
13/02/2014;5,05
13/02/2014;5,05
13/02/2014;5,06
13/02/2014;5,05
17/02/2014;5,14
17/02/2014;5,13
17/02/2014;5,15
17/02/2014;5,11
17/02/2014;5,08
17/02/2014;5,1
17/02/2014;5,15
17/02/2014;5,14
17/02/2014;5,15
17/02/2014;5,15
17/02/2014;5,14
17/02/2014;5,14
17/02/2014;5,17
17/02/2014;5,18
17/02/2014;5,2
17/02/2014;5,16
17/02/2014;5,16
17/02/2014;5,17
17/02/2014;5,11
17/02/2014;5,11
17/02/2014;5,11
17/02/2014;5,3
17/02/2014;5,27
17/02/2014;5,28
17/02/2014;5,24
17/02/2014;5,17
17/02/2014;5,25
17/02/2014;5,22
17/02/2014;5,3
19/02/2014;5,24
19/02/2014;5,22
19/02/2014;5,2
19/02/2014;5,15
19/02/2014;5,14
19/02/2014;5,15
19/02/2014;5,22
19/02/2014;5,2
19/02/2014;5,23
19/02/2014;5,15
19/02/2014;5,15
19/02/2014;5,18
19/02/2014;5,21
19/02/2014;5,14
19/02/2014;5,13
19/02/2014;5,14
19/02/2014;5,14
19/02/2014;5,1
19/02/2014;5,15
19/02/2014;5,13
19/02/2014;5,15
19/02/2014;5,3
19/02/2014;5,18
19/02/2014;5,15
20/02/2014;5,17
20/02/2014;5,13
20/02/2014;5,16
20/02/2014;5,18
20/02/2014;5,15
20/02/2014;5,13
20/02/2014;5,19
20/02/2014;5,17
20/02/2014;5,15
20/02/2014;5,12
20/02/2014;5,14
20/02/2014;5,16
20/02/2014;5,17
20/02/2014;5,16
20/02/2014;5,18
20/02/2014;5,25
20/02/2014;5,24
24/02/2014;5,29
24/02/2014;5,3
24/02/2014;5,27
24/02/2014;5,24
24/02/2014;5,25
24/02/2014;5,23
24/02/2014;5,24
24/02/2014;5,26
24/02/2014;5,25
24/02/2014;5,26
24/02/2014;5,24
24/02/2014;5,23
24/02/2014;5,21
24/02/2014;5,2
24/02/2014;5,21
24/02/2014;5,23
24/02/2014;5,22
24/02/2014;5,23
24/02/2014;5,2
24/02/2014;5,2
24/02/2014;5,18
24/02/2014;5,14
24/02/2014;5,15
24/02/2014;5,17
24/02/2014;5,1
24/02/2014;5,11
24/02/2014;5,05
25/02/2014;5,18
25/02/2014;5,14
25/02/2014;5,12
25/02/2014;5,19
25/02/2014;5,15
25/02/2014;5,14
25/02/2014;5,07
25/02/2014;5,08
25/02/2014;5,08
25/02/2014;5,13
25/02/2014;5,1
25/02/2014;5,11
25/02/2014;5,1
25/02/2014;5,09
25/02/2014;5,1
25/02/2014;5,15
25/02/2014;5,12
25/02/2014;5,14
26/02/2014;5,1
26/02/2014;5,11
26/02/2014;5,1
26/02/2014;5,12
26/02/2014;5,14
26/02/2014;5,11
26/02/2014;5,13
26/02/2014;5,14
26/02/2014;5,17
26/02/2014;5,2
26/02/2014;5,29
26/02/2014;5,29
27/02/2014;5,3
27/02/2014;5,3
27/02/2014;5,3
27/02/2014;5,1
27/02/2014;5,11
27/02/2014;5,07
27/02/2014;5,14
27/02/2014;5,14
27/02/2014;5,12
27/02/2014;5,16
27/02/2014;5,15
27/02/2014;5,16
27/02/2014;5,17
27/02/2014;5,16
27/02/2014;5,17
27/02/2014;5,15
27/02/2014;5,16
27/02/2014;5,15
27/02/2014;5,24
27/02/2014;5,21
27/02/2014;5,18
27/02/2014;5,25
03/03/2014;5,14
03/03/2014;5,11
03/03/2014;5,14
03/03/2014;5,1
03/03/2014;5,11
03/03/2014;5,06
03/03/2014;5,11
03/03/2014;5,07
03/03/2014;5,1
03/03/2014;5,19
03/03/2014;5,16
03/03/2014;5,17
03/03/2014;5,2
03/03/2014;5,21
03/03/2014;5,23
03/03/2014;5,07
03/03/2014;5,08
03/03/2014;5,08
03/03/2014;5,1
03/03/2014;5,09
03/03/2014;5,1
03/03/2014;5,15
03/03/2014;5,24
03/03/2014;5,2
03/03/2014;5,08
04/03/2014;5,19
04/03/2014;5,19
04/03/2014;5,18
04/03/2014;5,21
04/03/2014;5,25
04/03/2014;5,22
04/03/2014;5,19
04/03/2014;5,13
04/03/2014;5,29
04/03/2014;5,3
04/03/2014;5,29
04/03/2014;5,25
04/03/2014;5,21
04/03/2014;5,21
04/03/2014;5,16
04/03/2014;5,15
04/03/2014;5,17
04/03/2014;5,08
04/03/2014;5,09
04/03/2014;5,08
04/03/2014;5,24
04/03/2014;5,21
04/03/2014;5,22
04/03/2014;5,11
06/03/2014;5,21
06/03/2014;5,2
06/03/2014;5,2
06/03/2014;5,22
06/03/2014;5,14
06/03/2014;5,15
06/03/2014;5,2
06/03/2014;5,21
06/03/2014;5,19
06/03/2014;5,2
06/03/2014;5,18
06/03/2014;5,21
06/03/2014;5,19
06/03/2014;5,27
06/03/2014;5,24
06/03/2014;5,22
